Company ID,Company Name,PL,book_tier,joel_tier,joel_spine_trigger,joel_last_referral,applied_tier,reason
81f49d59-3845-4c1e-8a21-7b2a067375e5,Oakland Integrated Healthcare Network,Kristen,Tier 2,Tier 1,2025-09-29,2026-06-08,Tier 2,Joel T1 on 2025 spine (2025-09-29); a 2026 referral on 2026-06-08 but its service line is unknown — not applied; Joel to classify
c9013f02-25d6-4df2-96f8-b4f1e9936878,Stonebrooke Family Physicians,Kristen,Tier 1,Tier 1,2025-01-23,2026-08-25,Tier 1,Joel agrees
b674ee01-88b6-42e2-8d45-e1de4891ab56,Limitless Physical Therapy and Performance,Kristen,Tier 2,Tier 2,,2026-06-16,Tier 2,Joel agrees
52b21544-4438-4ade-810b-2ce607128ed8,Rochester Primary Care,Kristen,Tier 3,Tier 1,2025-06-11,2026-03-19,Tier 3,Joel T1 on 2025 spine (2025-06-11); a 2026 referral on 2026-03-19 but its service line is unknown — not applied; Joel to classify
ea3dd183-15b5-491c-b6b5-55d6404f4a22,Lupo Chiropractic Center,Kristen,Tier 1,Tier 1,2026-05-28,2026-05-28,Tier 1,Joel agrees
1558340356,Legacy Family Medicine,Kristen,Tier 2,Tier 1,2025-10-15,2026-09-03,Tier 1,official W5 spine list (Aug 31 week): sent a spine patient
6771a475-3022-40fd-9db9-b8e0291f7082,Henry Ford Warren Family Physicians,Kristen,Tier 1,Tier 1,2025-05-09,2026-05-08,Tier 1,Joel agrees
31b0544c-cc2c-4479-9df9-b11748ecefc7,Northpointe Pediatrics,Kristen,Tier 1,Tier 1,2026-01-20,2026-03-04,Tier 1,Joel agrees
dda630a5-9d61-49cd-bec6-61084e47ddb9,Pulmonary & Medical Associates,Kristen,Tier 1,Tier 1,2025-06-04,2026-09-03,Tier 1,Joel agrees
a5a045ce-889d-4018-81f5-3fd8d3d7af6b,"FERRIS, MARY C, MEDICAL GROUP",Kristen,Tier 1,Tier 1,2026-03-30,2026-07-09,Tier 1,Joel agrees
297c1d83-ce5b-4ce5-b393-97b656f9b2c7,METROPOLITAN MEDICAL ASSOCIATES,Kristen,Tier 2,Tier 1,2025-11-06,2026-06-03,Tier 2,Joel T1 on 2025 spine (2025-11-06); a 2026 referral on 2026-06-03 but its service line is unknown — not applied; Joel to classify
522bb9a7-68be-41af-9408-b29b136875e0,Health Care Medical Center,Kristen,Tier 2,Tier 1,2025-03-05,2026-09-01,Tier 2,Joel T1 on 2025 spine (2025-03-05); a 2026 referral on 2026-09-01 but its service line is unknown — not applied; Joel to classify
04ad9387-b1fe-45cd-bd14-73188de8e04a,Corewell Health-East,Kristen,Tier 1,Tier 1,2025-03-19,2026-08-07,Tier 1,Joel agrees
01-484-0595,Neil King Physical Therapy,Kristen,Tier 2,Tier 2,,2026-04-13,Tier 2,Joel agrees
227a3faf-d636-4f07-adbf-db1d49776b27,Troy Internal Medicine,Kristen,Tier 2,Tier 1,2025-02-26,2026-08-03,Tier 2,Joel T1 on 2025 spine (2025-02-26); a 2026 referral on 2026-08-03 but its service line is unknown — not applied; Joel to classify
e69e445d-bc49-4523-9a4b-a3850c3487c9,Clawson Internists,Kristen,Prospect,Tier 2,,2025-03-18,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-03-18) — not applied
eebb725b-b031-43b9-a3d7-bfa83d77bc18,MedPro Primary Care,Kristen,Tier 1,Prospect,,,Tier 1,Joel says Prospect — NOT applied (book evidence: 2 spine in 2026; never demote a proven sender) — Joel to reconcile
13ba57d5-6bc6-4d44-8d40-efd8e7131d2e,Oakland Family Practice,Kristen,Tier 1,Tier 1,2025-02-07,2026-09-10,Tier 1,Joel agrees
1598941148,Sterling Family Medicine,Kristen,Tier 2,Tier 2,,2026-05-13,Tier 2,Joel agrees
60-080-4525,Metro Medical Practice,Kristen,Tier 1,Tier 1,2025-06-13,2026-08-31,Tier 1,Joel agrees
e07e12c2-6f7f-48ec-bcea-556f883be0ea,Purdy Chiropractic Center,Kristen,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
1013009901,Plumbrook Medical Center,Kristen,Tier 2,Tier 2,,2026-02-02,Tier 2,Joel agrees
7f38b648-2666-44e3-ad8a-135b873364c5,BASEL BRIKHO MEDICAL GROUP - use this one,Kristen,Tier 2,Tier 2,,2026-08-03,Tier 2,Joel agrees
a086480a-231f-4bcb-9889-891475aa37b8,Blue Water Internal Medicine PC,Kristen,Tier 2,Tier 2,,2026-03-03,Tier 2,Joel agrees
8afa43db-e543-40bf-9328-2479a24606d8,Internal Medicine Associates Port Huron,Kristen,Tier 2,Tier 2,,2026-09-09,Tier 2,Joel agrees
b257a3dd-4296-4f0d-89f2-7d9f845a231e,John Mullally MD PC,Kristen,Tier 1,Tier 1,2026-04-28,2026-04-28,Tier 1,Joel agrees
137ab9e0-c65d-4932-9dc5-f8b83b872e50,Michigan Neurology and Spine Center,Kristen,Tier 1,Tier 1,2026-05-12,2026-05-12,Tier 1,Joel agrees
3a600778-0104-4e04-b9d4-feb46e567bd7,Mitchell Medical Center,Kristen,Tier 1,Tier 1,2026-05-12,2026-08-06,Tier 1,Joel agrees
60ee8106-1f15-4abf-95a1-c2184761b159,Huron Family Practice Center,Kristen,Tier 1,Tier 1,2026-06-09,2026-06-09,Tier 1,Joel agrees
6904e522-5104-4c29-ae02-e787473b0edf,Physician HeathCare Network - Michele Raymond DO,Kristen,Tier 2,Tier 2,,2026-04-16,Tier 2,Joel agrees
1245235654,Port Huron Medicine Associates,Kristen,Tier 1,Tier 1,2026-01-27,2026-09-03,Tier 1,Joel agrees
eca14fb7-48cb-4968-b258-b97a854b34c1,Patrick Kut MD PC,Kristen,Tier 2,Tier 2,,2026-09-09,Tier 2,Joel agrees
9019b0af-745f-41ea-a4ab-4e72321359d9,Haller and Hug Internal Medicine,Kristen,Tier 2,Tier 1,2025-01-30,2026-09-03,Tier 2,Joel T1 on 2025 spine (2025-01-30); a 2026 referral on 2026-09-03 but its service line is unknown — not applied; Joel to classify
128e9f0f-8074-4052-b91d-e71905388022,"WILLIAMS FAMILY AND SPORTS MEDICAL CENTER, PLC",Kristen,Tier 3,Tier 3,,2026-06-04,Tier 3,Joel agrees
a1394f28-7761-4612-ab27-23681dcadac0,"TONI BALLITCH TRATE, DO, PC",Kristen,Tier 1,Tier 1,2026-03-18,2026-07-08,Tier 1,Joel agrees
4b1cacba-85fb-4f63-8660-c3314cf72677,Trinity IHA Primary Care - Schoolcraft Campus,Kristen,Tier 2,Tier 1,2026-08-31,2026-08-31,Tier 1,official W5 spine list (Aug 31 week): sent a spine patient
ebcb6f7a-eb6b-4759-81d9-516e3dc36b67,Medical Clinic of Northville,Kristen,Tier 1,Tier 1,2025-01-30,2026-09-04,Tier 1,Joel agrees
1255345930,Village Medical - Northville West,Kristen,Tier 1,Tier 1,2025-04-08,2026-08-24,Tier 1,Joel agrees
2a800701-496e-4bcf-b305-aa1a21a3c7ef,ASCENSION MEDICAL GROUP PROVIDENCE FAMILY AND ATHLETIC MEDICINE,Kristen,Tier 2,Tier 2,,2026-06-24,Tier 2,Joel agrees
9db7de95-514d-45c7-8a73-449a08d1d590,Providence Park Pediatrics - Novi,Kristen,Tier 1,Tier 1,2026-01-29,2026-08-07,Tier 1,Joel agrees
e5e6ea92-d9c9-49c0-b1f3-b645b04e1adb,WELL BEING PEDIATRICS,Kristen,Tier 2,Tier 3,,2026-04-24,Tier 2,Joel says Tier 3 — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
df60078e-201f-47fc-b9e3-dea78ab7c916,Ivy Rehab - Novi,Kristen,Tier 2,Tier 2,,2026-07-10,Tier 2,Joel agrees
300beedb-7326-44cf-8008-29d60d8d78bb,"WESTERN WAYNE PHYSICIANS, PLC Allen Park",Kristen,Tier 3,Tier 1,2025-11-11,2026-02-10,Tier 3,Joel T1 on 2025 spine (2025-11-11); a 2026 referral on 2026-02-10 but its service line is unknown — not applied; Joel to classify
617ab041-696a-4d5d-92bd-eb43c5eb4276,ALLEN PARK FAMILY PHYSICIANS,Kristen,Tier 2,Tier 1,2025-08-06,2026-03-13,Tier 2,Joel T1 on 2025 spine (2025-08-06); a 2026 referral on 2026-03-13 but its service line is unknown — not applied; Joel to classify
5090dcdb-4928-46db-ad3f-6b5e013d2d53,Corewell Urgent Care - Allen Park,Kristen,Tier 2,Tier 2,,2026-05-26,Tier 2,Joel agrees
bb55a71e-e12b-49be-9449-435cdc38cca4,Premier Pediatrics Dearborn Heights,Kristen,Tier 2,Tier 1,2026-08-24,2026-09-11,Tier 1,"Joel T1, spine referral 2026-08-24 (2026 evidence)"
ff61f8fa-5169-42e7-aafe-f189027c5f3a,ARBOR LANE FAMILY PHYSICIANS,Kristen,Tier 1,Tier 1,2026-01-27,2026-06-26,Tier 1,Joel agrees
7db80555-4d31-47b0-904c-cd43fb08b2ee,Corewell Health Urgent Care - Garden City,Kristen,Tier 2,Tier 2,,2026-09-10,Tier 2,Joel agrees
be4c4280-49d5-443c-b413-3471ee753d27,GARDEN CITY FAMILY PHYSICIANS,Kristen,Tier 1,Tier 1,2025-08-07,2026-05-18,Tier 1,Joel agrees
45376ca8-4cd3-43e5-945d-5f6309bac752,BEAUMONT FAMILY MEDICINE WESTLAND,Kristen,Tier 2,Tier 2,,2026-09-11,Tier 2,Joel agrees
4de0cfd4-93f7-4efa-a4ed-25a3ceaf173b,Greg Monroe DO PC,Kristen,Tier 1,Tier 1,2026-01-07,2026-01-07,Tier 1,Joel agrees
ff31198c-887e-4720-94cd-4d7fb158d9b5,WESTLAND CLINIC - use,Kristen,Tier 2,Tier 1,2025-07-10,2026-01-05,Tier 2,Joel T1 on 2025 spine (2025-07-10); a 2026 referral on 2026-01-05 but its service line is unknown — not applied; Joel to classify
16b28f94-4956-4a84-8936-0ae7dbe24994,Wadhams Family Care,Kristen,Tier 2,Tier 2,,2026-05-28,Tier 2,Joel agrees
97837698-b314-4e35-a9af-a63d6305dc5b,Blue Water Urgent Care - Port Huron,Kristen,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
045c37c9-22cf-4959-b217-ecbbf986a60c,Dr. Carley and Associates,Kristen,Tier 2,Tier 2,,2026-05-14,Tier 2,Joel agrees
b4513fe8-6a5e-436a-8c89-648ea99ad482,Lake Huron Medical Center - Fort Gratiot,Kristen,Tier 2,Tier 2,,2026-08-12,Tier 2,Joel agrees
4c053f65-6667-471a-9d5b-ee08b564d031,Physician HealthCare Network Urgent Care and Walk In- Fort Gratiot,Kristen,Tier 1,Tier 1,2025-12-02,2026-08-20,Tier 1,Joel agrees
292b69e3-3f35-422f-a60b-87c0ddf678d1,McLaren Port Huron Fort Gratiot Internal Medicine,Kristen,Tier 2,Tier 2,,2026-06-22,Tier 2,Joel agrees
e91e6824-c768-4d8f-a1d0-2c6cb005cc47,Lexington Family Medicine,Kristen,Tier 1,Tier 1,2025-01-23,2026-07-29,Tier 1,Joel agrees
2ac1e0f1-866e-4ffa-a132-1099d6d87433,Croswell Clinic - McKenzie Health System,Kristen,Tier 2,Tier 2,,2026-03-31,Tier 2,Joel agrees
03bf4090-11b2-4f44-94a5-662885cce913,Yale Family Care,Kristen,Tier 1,Tier 1,2026-04-14,2026-06-04,Tier 1,Joel agrees
ef22f4d0-c253-4bff-8a60-2a5eaa3168df,Yale Community Heath Center - VA Clinic,Kristen,Tier 1,Tier 1,2026-06-30,2026-09-11,Tier 1,Joel agrees
f6ae01d5-e2aa-485f-93b1-7586e5fdcd26,Physician HeathCare Network - Marysville,Kristen,Tier 2,Tier 1,2025-10-21,2026-04-08,Tier 2,Joel T1 on 2025 spine (2025-10-21); a 2026 referral on 2026-04-08 but its service line is unknown — not applied; Joel to classify
0200933e-44d0-4869-8ddd-cd02b601b866,Henry Ford Orthopedics & Sports Medicine - Chesterfield,Kristen,Tier 3,Tier 1,2025-09-04,2026-08-18,Tier 3,Joel T1 on 2025 spine (2025-09-04); a 2026 referral on 2026-08-18 but its service line is unknown — not applied; Joel to classify
1134195258,Physician HealthCare Network,Kristen,Tier 2,Tier 2,,2026-03-17,Tier 2,Joel agrees
1255427209,Swetech Medical Center,Kristen,Tier 1,Tier 1,2026-02-25,2026-07-22,Tier 1,Joel agrees
c3d66a4c-f046-43dd-ae93-ae4aabe95524,Macomb Spine Care,Kristen,Tier 3,Tier 3,,2026-04-17,Tier 3,Joel agrees
cac69af6-f814-4339-a4f4-d8cd7112ec3c,Silver Pine Medical Group - Sterling Heights,Kristen,Tier 2,Tier 1,2025-03-19,2026-08-17,Tier 2,Joel T1 on 2025 spine (2025-03-19); a 2026 referral on 2026-08-17 but its service line is unknown — not applied; Joel to classify
cc9cf66d-2e3c-4e56-9aeb-85ba4b7e600c,Cornerstone St. Clair Internists,Kristen,Tier 2,Tier 1,2025-05-16,2026-08-12,Tier 2,Joel T1 on 2025 spine (2025-05-16); a 2026 referral on 2026-08-12 but its service line is unknown — not applied; Joel to classify
40477f1c-8f50-4f86-8e7e-a5431b7f2fe6,MNP,Kristen,Tier 1,Tier 1,2025-08-21,2026-08-07,Tier 1,Joel agrees
ff1e6dda-d122-4127-b4fe-e380950051e4,Souva PT and Performance,Kristen,Tier 2,Tier 2,,2026-05-26,Tier 2,Joel agrees
940f0098-7ee4-47be-9425-5cd4bbc4dd0f,Team Rehabilitation  - Washington,Kristen,Tier 1,Tier 1,2026-03-30,2026-03-30,Tier 1,Joel agrees
1073593174,Henry Ford Main Internal Medicine - Grosse Pointe,Kristen,Tier 1,Tier 1,2025-07-16,2026-09-10,Tier 1,Joel agrees
6f3c7a90-84e4-44ad-9d54-cf249407d5e4,Henry Ford  SAINT CLAIR ADULT MEDICINE SPECIALISTS,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
8c2316fd-41e0-4fe5-b02a-8a481768ec08,Grosse Pointe Physicians and Surgeons,Kristen,Tier 2,Tier 2,,2026-08-20,Tier 2,Joel agrees
53870065-638f-4a2b-8ddc-ed21771e1975,Corewell Family Medicine - Grosse Pointe,Kristen,Prospect,Tier 2,,2025-08-18,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-08-18) — not applied
9b2159ca-9617-4ade-8a25-85a92fcca972,Jefferson Family Practice (Cornerstone),Kristen,Tier 1,Tier 1,2025-06-25,2026-04-15,Tier 1,Joel agrees
4182fa5f-6d87-4037-9102-1014f5d60056,GROSSE POINTE PARK INTERNAL MEDICINE CENTER,Kristen,Tier 2,Tier 1,2025-04-09,2026-09-03,Tier 2,Joel T1 on 2025 spine (2025-04-09); a 2026 referral on 2026-09-03 but its service line is unknown — not applied; Joel to classify
a05c84d7-ae44-4f75-a80e-972ce19c5477,Hamtramck Community Medical Center,Kristen,Tier 2,Tier 1,2025-05-14,2026-07-23,Tier 2,Joel T1 on 2025 spine (2025-05-14); a 2026 referral on 2026-07-23 but its service line is unknown — not applied; Joel to classify
f4a7f5a0-d8e0-49ff-874a-04f12057fc5f,"FAMILY CARE CENTER OF HAMTRAMCK, PC",Kristen,Tier 1,Tier 1,2026-05-14,2026-08-12,Tier 1,Joel agrees
7adfcce2-7d98-4f4d-aaa5-95eb30889397,Marko Law,Kristen,Tier 2,Tier 2,,2026-07-16,Tier 2,Joel agrees
c88f05f1-5992-43b0-947c-469a44a0feef,Ryan Medical Associates,Kristen,Tier 1,Tier 1,2026-03-03,2026-09-01,Tier 1,Joel agrees
476bc8e4-84c4-4063-97a9-b649ed44dddf,Horizon Care Medical Group - Warren,Kristen,Tier 2,Tier 2,,2026-03-11,Tier 2,Joel agrees
8ae19fc3-b1ab-4f35-ab71-b73d93833918,Get Well Urgent Care - Warren,Kristen,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
1750481842,Pioneer Medical Associates - Warren,Kristen,Tier 2,Tier 3,,2026-03-18,Tier 2,Joel says Tier 3 — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
33d0c0aa-7d47-450d-9673-71acb651321c,Michigan Compassionate Care,Kristen,Tier 1,Tier 1,2026-01-14,2026-05-11,Tier 1,Joel agrees
1700860103,Michigan Adult and Child Medicine,Kristen,Tier 2,Tier 2,,2026-09-01,Tier 2,Joel agrees
954353cc-a941-4b77-90f3-f3fb1c62e161,"DIAB AND KINNER INTERNAL MEDICINE, PC- use",Kristen,Tier 1,Tier 1,2025-03-05,2026-08-11,Tier 1,Joel agrees
6aee51ce-625f-4968-96c5-5d9a6936bf27,MI Family Practice,Coty,Tier 1,Tier 1,2025-04-02,2026-09-08,Tier 1,Joel agrees
1932273448,Henry Ford Medical Center - Warren,Kristen,Prospect,Tier 2,,2025-10-31,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-10-31) — not applied
1bcc2e23-5fc1-428c-ad41-dc35c5345bf7,Get Well Urgent Care - Sterling Heights,Kristen,Tier 1,Tier 3,,2026-05-26,Tier 1,Joel says Tier 3 — NOT applied (book evidence: 1 spine in 2026; never demote a proven sender) — Joel to reconcile
573750f7-b7bd-4246-b7ac-f1217823639f,South Lyon Family Docs,Kristen,Tier 2,Tier 3,,2026-05-20,Tier 2,Joel says Tier 3 — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
1774d7c7-2d8b-42c6-9dac-78c2a9cf3ed8,Berkley Urgent Care,Kristen,Tier 1,Tier 1,2026-04-23,2026-08-31,Tier 1,Joel agrees
1992798961,Downriver Internists,Kristen,Tier 2,Tier 2,,2026-05-14,Tier 2,Joel agrees
346a1335-a97f-4a1a-9847-77f9e71383c3,Get Well Urgent Care Madison Heights,Kristen,Tier 1,Tier 2,,2026-08-20,Tier 1,Joel says Tier 2 — NOT applied (book evidence: 2 spine in 2026; never demote a proven sender) — Joel to reconcile
3b700a13-2f3b-4e83-bd1f-61bd1cca19e6,Elite Family Medicine,Kristen,Tier 2,Tier 2,,2026-08-12,Tier 2,Joel agrees
0b9485b1-39bd-4f21-8222-387834af8472,Kashat Urgent care,Kristen,Tier 1,Tier 1,2026-07-07,2026-07-07,Tier 1,Joel agrees
1972593499,Sterling Physicians,Kristen,Tier 1,Tier 1,2026-07-07,2026-07-07,Tier 1,Joel agrees
1386634749,Tri-County Medical Clinic,Kristen,Tier 1,Tier 1,2025-06-11,2026-02-03,Tier 1,Joel agrees
ea9682a6-09ea-4d32-a71d-171ffffb7847,Wattles Internal Medicine- use,Kristen,Tier 2,Tier 2,,2026-07-07,Tier 2,Joel agrees
63bf16ad-3645-45fb-8f1d-e1eb3a131efc,Brigid Healthcare,Kristen,Tier 1,Tier 1,2025-05-07,2026-05-27,Tier 1,Joel agrees
d1255d1a-17e8-4765-bfe5-45c6c087c8ed,Toma & Yaldo Medical Center,Kristen,Tier 2,Tier 2,,2026-08-24,Tier 2,Joel agrees
ce3b56cf-1381-41d0-b067-752448464958,Michigan Primary Care - Sterling Heights,Kristen,Tier 1,Tier 1,2025-03-03,2026-05-19,Tier 1,Joel agrees
1952519001,Beaumont Family Medicine - Sterling Heights,Kristen,Tier 3,Tier 2,,2026-09-02,Tier 2,"Joel Tier 2, last referral 2026-09-02 (2026 evidence)"
1205856432,Associates in Family Practice,Kristen,Tier 1,Tier 1,2026-04-20,2026-04-20,Tier 1,Joel agrees
719fbbb9-0131-4ed6-bfd7-14646d9c41fb,Sterling Heights Urgent Care,Kristen,Tier 2,Tier 2,,2026-04-17,Tier 2,Joel agrees
62e680e9-a222-400d-9186-a369d13cf23f,Schoenherr Parkway Family Practice,Kristen,Tier 1,Tier 1,2026-02-24,2026-04-01,Tier 1,Joel agrees
5271bbd8-dfe5-4d54-a0a2-f5547050cafe,Macomb Internal Medicine,Kristen,Tier 1,Tier 1,2025-06-02,2026-08-24,Tier 1,Joel agrees
ec2dcadc-ce63-4324-aea0-52ae2b2bdd91,David S Weingarden MD & Associates,Kristen,Tier 2,Tier 2,,2026-05-26,Tier 2,Joel agrees
da57adc9-a2cf-4705-886d-76146cbbde06,Office of David Mandy DO,Kristen,Tier 2,Tier 2,,2026-08-10,Tier 2,Joel agrees
97ae4125-fd10-47de-8cae-c053e42232d0,Academic Internal Medicine (Ascension),Kristen,Tier 3,Tier 3,,2026-04-16,Tier 3,Joel agrees
1427049683,MyCare Health Center - Mt Clemens,Kristen,Tier 2,Tier 1,2025-10-15,2026-04-27,Tier 2,Joel T1 on 2025 spine (2025-10-15); a 2026 referral on 2026-04-27 but its service line is unknown — not applied; Joel to classify
e73f759b-87dc-444f-a504-b954ddeeace1,Masonic Medical Center - Ascension,Kristen,Tier 2,Tier 1,2025-03-12,2026-08-18,Tier 2,Joel T1 on 2025 spine (2025-03-12); a 2026 referral on 2026-08-18 but its service line is unknown — not applied; Joel to classify
1780671461,Aquino Integrative Internal Medicine,Coty,Tier 2,Tier 2,,2026-07-13,Tier 2,Joel agrees
16c0ac85-6d3c-4c74-97b4-385a2a7fac00,Cornerstone Lakefront Internists,Kristen,Tier 1,Tier 1,2026-02-10,2026-02-10,Tier 1,Joel agrees
8c04fb31-3380-488f-aa8a-954ff32146f2,Epic Health - St Clair Shores,Kristen,Tier 2,Tier 1,2025-08-20,2026-05-26,Tier 2,Joel T1 on 2025 spine (2025-08-20); a 2026 referral on 2026-05-26 but its service line is unknown — not applied; Joel to classify
1043384555,Henry Ford Medical Center - East Jefferson,Kristen,Tier 1,Tier 1,2025-04-17,2026-06-01,Tier 1,Joel agrees
1164469821,Waypointe Internal Medicine,Kristen,Tier 2,Tier 2,,2026-09-02,Tier 2,Joel agrees
1063423176,Allied Internists,Coty,Tier 2,Tier 2,,2026-07-14,Tier 2,Joel agrees
c96dc780-a933-4f9f-aaa3-e1da22d0f35e,Roseville Family Practice,Kristen,Tier 2,Tier 2,,2026-09-11,Tier 2,Joel agrees
f30f611c-772a-406a-9d92-231790b785c2,Sterling Medical Center & Urgent Care,Kristen,Tier 2,Tier 1,2025-09-03,2026-04-20,Tier 2,Joel T1 on 2025 spine (2025-09-03); a 2026 referral on 2026-04-20 but its service line is unknown — not applied; Joel to classify
3d816b41-5e66-4296-9926-a3f561c34546,Enhance Center - Clinton Township,Coty,Prospect,Prospect,,,Prospect,Joel agrees
0cd8c123-2165-4abe-b779-f3594803098a,Abood Law,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
b7774478-0695-4caa-9633-3cb6f983ec5f,Blue Water Primary Care,Kristen,Prospect,Tier 1,2025-04-25,2025-05-14,Prospect,"Joel T1 on 2025-only evidence (trigger 2025-04-25, last referral 2025-05-14) — not applied"
2624988c-f9c0-4093-9dd7-aa71ed351900,Yousif Orthopedic Surgery,Coty,Prospect,Prospect,,,Prospect,Joel agrees
bc27154f-11fd-412c-b406-6f9c1496c0ca,The Keiser Clinic,Coty,Prospect,Prospect,,,Prospect,Joel agrees
e6803ab3-df05-4528-a043-602b6869f006,Macomb Orthopedics,Coty,Prospect,Prospect,,,Prospect,Joel agrees
f7e44b48-a9e0-438b-b047-85bd31159df0,Corewell Health Family Medicine,Coty,Prospect,Prospect,,,Prospect,Joel agrees
8a5df09e-74f4-4c16-ad5c-441c58636db9,Michigan MSK Medicine,Coty,Prospect,Prospect,,,Prospect,Joel agrees
22f48d3a-2c74-459b-94f1-1e9946717948,infinity Primary Care,Coty,Prospect,Tier 2,,2025-06-25,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-06-25) — not applied
55794064-ef53-4df9-a43f-71feafe3c71c,Skywalk Internal Medicine,Coty,Prospect,Tier 2,,2025-01-16,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-01-16) — not applied
eb14c636-78da-4f5f-9bf2-aff0057bf21e,Nova Health Urgent Care,Kristen,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
2a274d1e-b159-42be-84f8-0a1c5d2d8fb0,Corrwell Urgent Care - Farmington Hills North,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
0dcd2098-3016-4c03-8c04-0458a950bf5a,One Health,Kristen,Prospect,Tier 3,,2025-02-17,Prospect,Joel Tier 3 on 2025-only evidence (last referral 2025-02-17) — not applied
960ab807-be26-45c0-bbf9-135ef0a45ae0,Henry Ford Primary Care - Orchard Lake Road North,Kristen,Tier 1,Tier 1,2026-07-01,2026-07-01,Tier 1,Joel agrees
de4283ce-62ba-4417-9008-a03e8d75671f,NextGen Vitality,Kristen,Prospect,Tier 1,2025-10-01,2026-08-28,Prospect,Joel T1 on 2025 spine (2025-10-01); a 2026 referral on 2026-08-28 but its service line is unknown — not applied; Joel to classify
2a07e285-588a-4f36-baff-ab6f00b49ebb,HENRY FORD GOHEALTH URGENT CARE,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
17aa614f-7809-4607-9304-5b3e9a6ef0c0,Corewell Urgent Care - West Bloomfield,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
ed1959ed-68b4-4788-bfa4-24c1e6d994d6,HEALING HANDS URGENT CARE,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
5f3e3632-715d-4e1c-b4ca-4c6bc3dac21e,Corewell URGENT CARE BY WELLSTREET,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
04-725-1351,Emcura Medical,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
9652e654-ec8a-4433-8c7f-6401511e4cf6,Corewell Urgent Care-  Bloomfield Hills,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
507e879d-ac66-488c-bdb0-f5eda4ae0fb2,Bloomfield Urgent Care,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
d9ebb77c-8c8b-4807-bcb8-47b8371d66b0,Park Urgent Care-  Allen Park,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
92cfc6be-2092-454e-81f2-3b21f66f5746,Corewell Urgent Care - Warren,Kristen,Prospect,Tier 2,,2026-09-09,Tier 2,"Joel Tier 2, last referral 2026-09-09 (2026 evidence)"
d689dac9-8b56-4f6e-9ba4-8bf3eb8e3550,Universal Clinic & Urgent Care,Kristen,Prospect,Tier 1,2025-06-11,2025-11-05,Prospect,"Joel T1 on 2025-only evidence (trigger 2025-06-11, last referral 2025-11-05) — not applied"
00e2f28a-f9cc-4f9f-9387-1ae818a6999a,My Health Urgent Care (Ascension) - St Clair Shores,Coty,Prospect,Prospect,,,Prospect,Joel agrees
09-875-7930,Farmington Hills Urgent Care Walk-In Clinic,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
66647806-382b-4c79-accd-ea65649e5d2a,DOCTORS URGENT CARE OAK PARK SOUTHFIELD- closed,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
8f0667e9-a8e0-4d53-b8d7-0f41d3e5b1f9,Maxem Urgent Care,Coty,Prospect,Prospect,,,Prospect,Joel agrees
38c3fbcb-4c77-48bc-94e2-a4b1314e6fc1,Corewell Health Urgent Care -SAINT CLAIR SHORES,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
9152636b-052e-44f2-ab21-a7abf86561ff,Corewell Health Urgent Care - Warren West,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
0a0b1d8b-d215-4dbb-ba93-8e51b6b4c366,Henry Ford Gohealth Urgent Care,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
f43e2c86-5f0c-4f02-8023-21d7b2cf47ad,Imlay City Medical,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
6cdc4f2a-f64d-445d-b603-11a563abda77,Total Urgent Care - Imlay City,Kristen,Prospect,Tier 2,,2025-11-21,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-11-21) — not applied
